            perf [000] 77432.323811658:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.323811658:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.323811662:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [000] 77432.323812808:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.323812808:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.323812809:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.323964209:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.323965617:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.323965617:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.323965617:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.323965617:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.323965617:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.323965617:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.323965617:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.323965617:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.323965617:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.323965617:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.323965617:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.323965619:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.323966716:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.323966716:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.323966717:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.324124898:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.324126364:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.324126364:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.324126364:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.324126364:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.324126364:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.324126364:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.324126364:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.324126364:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.324126364:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.324126364:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.324126364:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.324126366:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.324127492:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.324127492:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.324127493:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.324346659:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.324348499:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.324348499:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.324348499:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.324348499:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.324348499:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.324348499:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.324348499:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.324348499:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.324348499:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.324348499:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.324348499:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.324348502:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.324349676:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.324349676:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.324349676:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.324535648:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.324537064:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.324537064:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.324537064:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.324537064:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.324537064:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.324537064:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.324537064:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.324537064:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.324537064:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.324537064:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.324537064:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.324537067:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.324538166:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.324538166:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.324538167:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.324698718:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.324700072:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.324700072:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.324700072:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.324700072:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.324700072:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.324700072:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.324700072:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.324700072:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.324700072:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.324700072:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.324700072:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.324700074:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.324701086:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.324701086:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.324701087:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.324858280:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.324859519:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.324859519:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.324859519:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.324859519:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.324859519:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.324859519:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.324859519:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.324859519:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.324859519:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.324859519:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.324859519:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.324859521:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.324860455:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.324860455:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.324860456:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.325006273:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.325007534:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.325007534:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.325007534:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.325007534:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [000] 77432.325007534:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [000] 77432.325007534:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [000] 77432.325007534:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [000] 77432.325007534:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [000] 77432.325007534:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [000] 77432.325007534:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [000] 77432.325007534:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [000] 77432.325007536:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [000] 77432.325008588:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [000] 77432.325008588:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [000] 77432.325008589:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [000] 77432.325154743:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [000] 77432.325156002:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [000] 77432.325156002:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [000] 77432.325156002:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [000] 77432.325156002:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
